Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Sales Agent ID,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Cost%
614,CA-121223-614,9/11/2019,9/13/2019,Second Class,GD-14590,Giulietta Dortch,37,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,728.946,9,0.4
622,US-111171-622,12/26/2017,12/31/2017,Standard Class,CA-12265,Christina Anderson,12,United States,Chicago,Illinois,60610,Central,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",8.69,5,0.8
623,CA-138009-623,11/29/2018,12/3/2018,Standard Class,SF-20965,Sylvia Foulston,21,United States,Dearborn,Michigan,48126,Central,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",301.96,2,0.1
624,CA-138009-624,11/29/2018,12/3/2018,Standard Class,SF-20965,Sylvia Foulston,21,United States,Dearborn,Michigan,48126,Central,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,555.21,5,0.1
625,CA-138009-625,11/29/2018,12/3/2018,Standard Class,SF-20965,Sylvia Foulston,21,United States,Dearborn,Michigan,48126,Central,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",523.48,4,0.1
626,CA-138009-626,11/29/2018,12/3/2018,Standard Class,SF-20965,Sylvia Foulston,21,United States,Dearborn,Michigan,48126,Central,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",161.82,9,0.1
631,US-135720-631,12/11/2019,12/13/2019,Second Class,FM-14380,Fred McMath,5,United States,Aurora,Colorado,80013,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,243.384,3,0.2
632,US-135720-632,12/11/2019,12/13/2019,Second Class,FM-14380,Fred McMath,5,United States,Aurora,Colorado,80013,West,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,5,0.2
633,US-135720-633,12/11/2019,12/13/2019,Second Class,FM-14380,Fred McMath,5,United States,Aurora,Colorado,80013,West,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,300.768,4,0.2
636,CA-168004-636,10/4/2018,10/9/2018,Second Class,DJ-13420,Denny Joy,10,United States,Warner Robins,Georgia,31088,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,392.94,3,0.1
637,US-123470-637,8/15/2019,8/21/2019,Standard Class,ME-17725,Max Engle,5,United States,Aurora,Colorado,80013,West,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,18.882,3,0.7
638,US-123470-638,8/15/2019,8/21/2019,Standard Class,ME-17725,Max Engle,5,United States,Aurora,Colorado,80013,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,122.328,3,0.2
639,CA-115917-639,5/20/2019,5/25/2019,Standard Class,RB-19465,Rick Bensley,4,United States,Vallejo,California,94591,West,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2,5,0.1
640,CA-115917-640,5/20/2019,5/25/2019,Standard Class,RB-19465,Rick Bensley,4,United States,Vallejo,California,94591,West,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,15.424,4,0.2
641,CA-147067-641,12/18/2019,12/22/2019,Standard Class,JD-16150,Justin Deggeller,22,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,0.1
647,CA-103947-647,4/1/2019,4/8/2019,Standard Class,BB-10990,Barry Blumstein,2,United States,Sierra Vista,Arizona,85635,West,OFF-FA-10003112,Office Supplies,Fasteners,Staples,31.56,5,0.2
648,CA-103947-648,4/1/2019,4/8/2019,Standard Class,BB-10990,Barry Blumstein,2,United States,Sierra Vista,Arizona,85635,West,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,30.144,2,0.2
649,CA-160745-649,12/11/2019,12/16/2019,Second Class,AR-10825,Anthony Rawles,46,United States,Vancouver,Washington,98661,West,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,14.8,4,0.1
650,CA-160745-650,12/11/2019,12/16/2019,Second Class,AR-10825,Anthony Rawles,46,United States,Vancouver,Washington,98661,West,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,302.376,3,0.2
651,CA-160745-651,12/11/2019,12/16/2019,Second Class,AR-10825,Anthony Rawles,46,United States,Vancouver,Washington,98661,West,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,316,4,0.1
652,CA-132661-652,10/23/2019,10/29/2019,Standard Class,SR-20740,Steven Roelle,31,United States,New York City,New York,10024,East,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",379.4,10,0.1
655,CA-137239-655,8/22/2019,8/28/2019,Standard Class,CR-12730,Craig Reiter,34,United States,Columbus,Ohio,43229,East,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,113.552,2,0.2
656,CA-137239-656,8/22/2019,8/28/2019,Standard Class,CR-12730,Craig Reiter,34,United States,Columbus,Ohio,43229,East,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,3.318,2,0.7
657,CA-137239-657,8/22/2019,8/28/2019,Standard Class,CR-12730,Craig Reiter,34,United States,Columbus,Ohio,43229,East,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,134.288,2,0.2
658,US-156097-658,9/19/2019,9/19/2019,Same Day,EH-14125,Eugene Hildebrand,12,United States,Aurora,Illinois,60505,Central,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,701.372,2,0.3
659,US-156097-659,9/19/2019,9/19/2019,Same Day,EH-14125,Eugene Hildebrand,12,United States,Aurora,Illinois,60505,Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,2.308,2,0.8
660,CA-146563-660,8/24/2018,8/28/2018,Standard Class,CB-12025,Cassandra Brandow,42,United States,Arlington,Texas,76017,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",999.432,7,0.2
661,CA-146563-661,8/24/2018,8/28/2018,Standard Class,CB-12025,Cassandra Brandow,42,United States,Arlington,Texas,76017,Central,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,724.08,14,0.2
662,CA-146563-662,8/24/2018,8/28/2018,Standard Class,CB-12025,Cassandra Brandow,42,United States,Arlington,Texas,76017,Central,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,918.785,5,0.3
663,CA-146563-663,8/24/2018,8/28/2018,Standard Class,CB-12025,Cassandra Brandow,42,United States,Arlington,Texas,76017,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",2.724,3,0.8
664,CA-123666-664,3/26/2019,3/30/2019,Standard Class,SP-20545,Sibella Parks,31,United States,New York City,New York,10011,East,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",459.95,5,0.1
665,CA-143308-665,11/4/2019,11/4/2019,Same Day,RC-19825,Roy Collins,16,United States,Louisville,Kentucky,40214,South,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",10.74,3,0.1
669,CA-156314-669,12/24/2017,12/26/2017,First Class,RP-19390,Resi Pölking,34,United States,Cleveland,Ohio,44105,East,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",30.36,5,0.2
677,US-119438-677,3/18/2020,3/23/2020,Standard Class,CD-11980,Carol Darley,42,United States,Tyler,Texas,75701,Central,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,2.688,3,0.8
678,US-119438-678,3/18/2020,3/23/2020,Standard Class,CD-11980,Carol Darley,42,United States,Tyler,Texas,75701,Central,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",27.816,3,0.2
679,US-119438-679,3/18/2020,3/23/2020,Standard Class,CD-11980,Carol Darley,42,United States,Tyler,Texas,75701,Central,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",82.524,3,0.6
680,US-119438-680,3/18/2020,3/23/2020,Standard Class,CD-11980,Carol Darley,42,United States,Tyler,Texas,75701,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,182.994,3,0.8
681,CA-164511-681,11/19/2019,11/24/2019,Standard Class,DJ-13630,Doug Jacobs,31,United States,New York City,New York,10024,East,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,14.352,3,0.2
682,CA-164511-682,11/19/2019,11/24/2019,Standard Class,DJ-13630,Doug Jacobs,31,United States,New York City,New York,10024,East,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2,0.1
683,CA-164511-683,11/19/2019,11/24/2019,Standard Class,DJ-13630,Doug Jacobs,31,United States,New York City,New York,10024,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,68.6,4,0.1
686,CA-157784-686,7/5/2017,7/8/2017,First Class,MC-17845,Michael Chen,23,United States,Jackson,Mississippi,39212,South,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97,3,0.1
687,CA-157784-687,7/5/2017,7/8/2017,First Class,MC-17845,Michael Chen,23,United States,Jackson,Mississippi,39212,South,OFF-LA-10001934,Office Supplies,Labels,Avery 516,14.62,2,0.1
688,CA-157784-688,7/5/2017,7/8/2017,First Class,MC-17845,Michael Chen,23,United States,Jackson,Mississippi,39212,South,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,19.44,3,0.1
690,US-117135-690,6/21/2017,6/23/2017,Second Class,NP-18325,Naresj Patel,45,United States,Waynesboro,Virginia,22980,South,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,104.01,1,0.1
691,US-117135-691,6/21/2017,6/23/2017,Second Class,NP-18325,Naresj Patel,45,United States,Waynesboro,Virginia,22980,South,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,284.82,1,0.1
692,US-117135-692,6/21/2017,6/23/2017,Second Class,NP-18325,Naresj Patel,45,United States,Waynesboro,Virginia,22980,South,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,36.84,3,0.1
693,CA-131534-693,3/28/2018,4/2/2018,Standard Class,AB-10165,Alan Barnes,4,United States,Los Angeles,California,90036,West,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,166.24,1,0.1
694,CA-131534-694,3/28/2018,4/2/2018,Standard Class,AB-10165,Alan Barnes,4,United States,Los Angeles,California,90036,West,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,33.4,5,0.1
695,CA-119291-695,5/14/2018,5/17/2018,First Class,JO-15550,Jesus Ocampo,37,United States,Chester,Pennsylvania,19013,East,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",198.272,8,0.2
696,CA-119291-696,5/14/2018,5/17/2018,First Class,JO-15550,Jesus Ocampo,37,United States,Chester,Pennsylvania,19013,East,OFF-LA-10002312,Office Supplies,Labels,Avery 490,47.36,4,0.2
697,CA-119291-697,5/14/2018,5/17/2018,First Class,JO-15550,Jesus Ocampo,37,United States,Chester,Pennsylvania,19013,East,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,200.984,7,0.2
698,CA-119291-698,5/14/2018,5/17/2018,First Class,JO-15550,Jesus Ocampo,37,United States,Chester,Pennsylvania,19013,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",97.696,4,0.2
699,CA-119291-699,5/14/2018,5/17/2018,First Class,JO-15550,Jesus Ocampo,37,United States,Chester,Pennsylvania,19013,East,OFF-AR-10001118,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",2.696,1,0.2
700,CA-119291-700,5/14/2018,5/17/2018,First Class,JO-15550,Jesus Ocampo,37,United States,Chester,Pennsylvania,19013,East,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,18.588,2,0.7
701,CA-119291-701,5/14/2018,5/17/2018,First Class,JO-15550,Jesus Ocampo,37,United States,Chester,Pennsylvania,19013,East,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,3,0.7
703,CA-163755-703,11/4/2019,11/8/2019,Second Class,AS-10285,Alejandro Savely,46,United States,Seattle,Washington,98103,West,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",209.88,3,0.1
704,CA-142027-704,4/9/2018,4/14/2018,Standard Class,JK-15370,Jay Kimmel,4,United States,Long Beach,California,90805,West,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables,369.912,3,0.2
705,CA-138527-705,9/12/2017,9/17/2017,Standard Class,BN-11470,Brad Norvell,32,United States,Cary,North Carolina,27511,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,10.368,2,0.2
706,CA-138527-706,9/12/2017,9/17/2017,Standard Class,BN-11470,Brad Norvell,32,United States,Cary,North Carolina,27511,South,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,166.84,5,0.2
707,CA-138527-707,9/12/2017,9/17/2017,Standard Class,BN-11470,Brad Norvell,32,United States,Cary,North Carolina,27511,South,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,15.216,1,0.2
708,CA-112158-708,12/2/2017,12/4/2017,First Class,DP-13165,David Philippe,31,United States,New York City,New York,10035,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,119.96,4,0.1
709,CA-112158-709,12/2/2017,12/4/2017,First Class,DP-13165,David Philippe,31,United States,New York City,New York,10035,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,883.92,5,0.2
710,CA-112158-710,12/2/2017,12/4/2017,First Class,DP-13165,David Philippe,31,United States,New York City,New York,10035,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",46.72,8,0.2
711,CA-113887-711,4/5/2017,4/7/2017,First Class,TH-21550,Tracy Hopkins,31,United States,New York City,New York,10035,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,1,0.1
716,CA-153150-716,7/1/2017,7/6/2017,Second Class,Dl-13600,Dorris liebe,46,United States,Seattle,Washington,98105,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,19.92,5,0.2
717,CA-130092-717,1/11/2017,1/14/2017,First Class,SV-20365,Seth Vernon,7,United States,Dover,Delaware,19901,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,0.1
719,CA-104472-719,6/2/2017,6/7/2017,Standard Class,CK-12325,Christine Kargatis,43,United States,Orem,Utah,84057,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,59.808,3,0.2
720,CA-104472-720,6/2/2017,6/7/2017,Standard Class,CK-12325,Christine Kargatis,43,United States,Orem,Utah,84057,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,73.32,6,0.1
721,CA-112942-721,2/13/2019,2/18/2019,Standard Class,RD-19810,Ross DeVincentis,4,United States,Los Angeles,California,90045,West,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,146.82,3,0.1
722,CA-142335-722,12/15/2019,12/19/2019,Standard Class,MP-17965,Michael Paige,21,United States,Detroit,Michigan,48205,Central,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1652.94,3,0.1
723,CA-142335-723,12/15/2019,12/19/2019,Standard Class,MP-17965,Michael Paige,21,United States,Detroit,Michigan,48205,Central,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",296.37,3,0.1
724,CA-117429-724,10/7/2017,10/13/2017,Standard Class,MR-17545,Mathew Reese,37,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",129.92,5,0.2
725,CA-114713-725,7/7/2019,7/12/2019,Standard Class,SC-20695,Steve Chapman,9,United States,Hialeah,Florida,33012,South,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,45.584,7,0.2
728,US-150861-728,12/3/2019,12/6/2019,First Class,EG-13900,Emily Grady,31,United States,Oceanside,New York,11572,East,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,182.72,8,0.1
729,US-150861-729,12/3/2019,12/6/2019,First Class,EG-13900,Emily Grady,31,United States,Oceanside,New York,11572,East,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",400.032,2,0.4
730,US-150861-730,12/3/2019,12/6/2019,First Class,EG-13900,Emily Grady,31,United States,Oceanside,New York,11572,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",33.63,3,0.1
731,US-150861-731,12/3/2019,12/6/2019,First Class,EG-13900,Emily Grady,31,United States,Oceanside,New York,11572,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",542.646,3,0.1
732,US-150861-732,12/3/2019,12/6/2019,First Class,EG-13900,Emily Grady,31,United States,Oceanside,New York,11572,East,OFF-LA-10001317,Office Supplies,Labels,Avery 520,6.3,2,0.1
733,CA-131954-733,1/21/2020,1/25/2020,Standard Class,DS-13030,Darrin Sayre,46,United States,Seattle,Washington,98115,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,0.1
734,CA-131954-734,1/21/2020,1/25/2020,Standard Class,DS-13030,Darrin Sayre,46,United States,Seattle,Washington,98115,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,179.97,3,0.1
735,CA-131954-735,1/21/2020,1/25/2020,Standard Class,DS-13030,Darrin Sayre,46,United States,Seattle,Washington,98115,West,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,99.696,6,0.2
736,CA-131954-736,1/21/2020,1/25/2020,Standard Class,DS-13030,Darrin Sayre,46,United States,Seattle,Washington,98115,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.936,4,0.2
737,CA-131954-737,1/21/2020,1/25/2020,Standard Class,DS-13030,Darrin Sayre,46,United States,Seattle,Washington,98115,West,FUR-BO-10001619,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,84.98,1,0.1
738,CA-131954-738,1/21/2020,1/25/2020,Standard Class,DS-13030,Darrin Sayre,46,United States,Seattle,Washington,98115,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,18.72,5,0.2
739,CA-132500-739,9/8/2017,9/12/2017,Standard Class,GZ-14470,Gary Zandusky,4,United States,San Francisco,California,94110,West,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,49.98,2,0.1
740,CA-112326-740,1/4/2017,1/8/2017,Standard Class,PO-19195,Phillina Ober,12,United States,Naperville,Illinois,60540,Central,OFF-LA-10003223,Office Supplies,Labels,Avery 508,11.784,3,0.2
741,CA-112326-741,1/4/2017,1/8/2017,Standard Class,PO-19195,Phillina Ober,12,United States,Naperville,Illinois,60540,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,272.736,3,0.2
742,CA-112326-742,1/4/2017,1/8/2017,Standard Class,PO-19195,Phillina Ober,12,United States,Naperville,Illinois,60540,Central,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,3.54,2,0.8
743,US-146710-743,8/27/2019,9/1/2019,Standard Class,SS-20875,Sung Shariari,42,United States,Dallas,Texas,75220,Central,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,51.52,5,0.2
744,US-146710-744,8/27/2019,9/1/2019,Standard Class,SS-20875,Sung Shariari,42,United States,Dallas,Texas,75220,Central,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",3.528,1,0.2
745,US-146710-745,8/27/2019,9/1/2019,Standard Class,SS-20875,Sung Shariari,42,United States,Dallas,Texas,75220,Central,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,4.624,1,0.2
